1,3,1,2,1.0,
7,3,1,2,1.5,
29,3,1,16,0.0,
36,3,1,2,2.0,
37,3,1,16,1000.0,
38,3,1,16,1000.0,
39,3,1,16,1000.0,
40,3,1,16,1000.0,
41,3,1,16,4.0,
42,3,1,16,1000.0,
43,3,1,16,1000.0,
44,3,1,16,1000.0,
