"Visi-Trak Shot Profile",1,#2006-01-20 12:36:57#,9		// Misc header info
1						// Time sample period (msec) after end of shot
20						// Samples per unit length before end of shot
"Vlv Sig","Volts"					// Analog Ch. 3 description, units (if req'd)
"FSht Sig","Volts"					// Analog Ch. 4 description, units
475						// Number of position based samples
2.288853,-422.4629,-417.4107,0,0,0			// Sample VEL, ANLG1, ANLG2, ANLG3, ANLG4, TIME
24.61034,1132.274,1829.991,7.460938,0,1054.61
25.74665,1135.545,1831.081,7.46582,0,1056.641
26.6288,1143.177,1846.34,7.468262,2.441406E-03,1058.583
26.17801,1149.719,1852.879,7.468262,4.882813E-03,1060.461
26.40845,1146.448,1862.688,7.46582,7.324219E-03,1062.371
25.17623,1145.358,1862.688,7.468262,4.882813E-03,1064.264
25.02085,1145.358,1856.149,7.46582,0,1066.25
24.82211,1154.08,1835.44,7.463379,4.882813E-03,1068.249
25.49286,1136.635,1859.419,7.468262,0,1070.263
24.58613,1144.267,1859.419,7.468262,0,1072.224
25.26529,1137.726,1849.609,7.46582,0,1074.258
25.29938,1149.719,1847.43,7.46582,2.441406E-03,1076.237
25.16356,1157.351,1840.89,7.46582,4.882813E-03,1078.213
25.53626,1140.997,1858.329,7.468262,4.882813E-03,1080.2
26.09603,1152.99,1871.408,7.46582,2.441406E-03,1082.158
24.71984,1159.531,1872.498,7.46582,2.441406E-03,1084.074
25.2228,1147.538,1850.699,7.46582,0,1086.097
24.42997,1147.538,1863.778,7.473145,0,1088.079
24.26399,1148.629,1844.16,7.46582,0,1090.126
24.5018,1149.719,1835.44,7.46582,0,1092.187
25.44098,1135.545,1845.25,7.468262,7.324219E-03,1094.227
25.71135,1135.545,1841.98,7.46582,4.882813E-03,1096.193
24.77701,1145.358,1858.329,7.473145,4.882813E-03,1098.137
25.19738,1158.441,1844.16,7.46582,0,1100.155
24.10026,1142.087,1838.71,7.468262,0,1102.14
24.6265,1134.455,1828.901,7.46582,0,1104.214
25.53192,1140.997,1820.182,7.468262,0,1106.245
26.52989,1151.899,1835.44,7.468262,0,1108.203
25.87992,1138.816,1856.149,7.46582,2.441406E-03,1110.088
25.47122,1144.267,1855.059,7.468262,4.882813E-03,1112.02
25.00417,1136.635,1849.609,7.468262,4.882813E-03,1113.983
24.44589,1137.726,1839.8,7.46582,0,1115.982
23.98465,1152.99,1841.98,7.468262,0,1118.027
25.69813,1142.087,1834.351,7.46582,0,1120.112
25.87545,1145.358,1850.699,7.468262,0,1122.058
25.38501,1138.816,1846.34,7.46582,0,1123.99
24.72799,1148.629,1857.239,7.468262,2.441406E-03,1125.96
24.40215,1137.726,1841.98,7.463379,7.324219E-03,1127.982
24.70763,1140.997,1836.53,7.468262,4.882813E-03,1130.031
25.29938,1132.274,1837.62,7.46582,2.441406E-03,1132.055
25.31218,1143.177,1841.98,7.46582,0,1134.031
25.66735,1130.094,1858.329,7.468262,0,1136.006
25.29511,1118.101,1843.07,7.46582,0,1137.954
24.88387,1140.997,1835.44,7.468262,0,1139.931
24.28363,1122.462,1834.351,7.468262,0,1141.94
24.45386,1123.552,1811.462,7.46582,4.882813E-03,1143.999
25.53626,1137.726,1816.912,7.46582,4.882813E-03,1146.044
25.69813,1131.184,1831.081,7.468262,4.882813E-03,1148.002
25.1046,1133.365,1850.699,7.468262,2.441406E-03,1149.948
24.72799,1134.455,1857.239,7.468262,0,1151.939
24.01922,1133.365,1839.8,7.46582,0,1153.961
23.85117,1137.726,1822.362,7.46582,0,1156.043
26.05524,1137.726,1834.351,7.468262,0,1158.139
26.21003,1142.087,1828.901,7.46582,2.441406E-03,1160.058
26.49709,1134.455,1835.44,7.468262,4.882813E-03,1161.966
25.43666,1146.448,1839.8,7.468262,4.882813E-03,1163.853
25.23129,1138.816,1859.419,7.470703,2.441406E-03,1165.818
24.30724,1133.365,1840.89,7.443848,0,1167.8
25.11301,1135.545,1838.71,7.46582,0,1169.857
24.9004,1125.733,1832.171,7.46582,.1123047,1171.848
25.23129,1144.267,1846.34,7.46582,0,1173.856
25.57109,1122.462,1831.081,7.463379,2.441406E-03,1175.838
24.84266,1137.726,1844.16,7.46582,0,1177.793
24.05002,1136.635,1840.89,7.468262,4.882813E-03,1179.806
24.5018,1123.552,1809.283,7.468262,7.324219E-03,1181.885
24.45386,1119.191,1816.912,7.475586,0,1183.926
24.97919,1127.913,1816.912,7.46582,0,1185.97
25.91569,1138.816,1825.631,7.46582,0,1187.972
25.1088,1137.726,1837.62,7.468262,0,1189.901
24.44191,1122.462,1840.89,7.468262,0,1191.893
24.18575,1124.642,1826.721,7.473145,2.441406E-03,1193.938
24.18575,1129.004,1811.462,7.46582,4.882813E-03,1196.006
25.05847,1132.274,1823.451,7.46582,7.324219E-03,1198.073
26.1233,1130.094,1832.171,7.46582,0,1200.068
25.2738,1119.191,1822.362,7.468262,0,1201.982
24.46184,1136.635,1837.62,7.46582,0,1203.961
23.8133,1138.816,1844.16,7.46582,0,1206.005
23.83222,1129.004,1823.451,7.46582,2.441406E-03,1208.104
25.76434,1149.719,1815.822,7.468262,0,1210.202
25.27806,1120.281,1814.732,7.468262,4.882813E-03,1212.143
25.53626,1134.455,1843.07,7.468262,4.882813E-03,1214.121
25.83089,1123.552,1846.34,7.468262,2.441406E-03,1216.079
24.00384,1132.274,1837.62,7.468262,0,1218.015
23.70792,1124.642,1811.462,7.463379,0,1220.098
24.4978,1126.823,1806.013,7.46582,0,1222.207
25.15934,1115.92,1799.473,7.46582,0,1224.248
25.60164,1132.274,1812.552,7.468262,2.441406E-03,1226.235
25.0501,1108.288,1813.642,7.46582,7.324219E-03,1228.188
24.92522,1129.004,1820.182,7.468262,7.324219E-03,1230.184
24.79339,1135.545,1819.092,7.46582,2.441406E-03,1232.19
24.53787,1130.094,1798.383,7.468262,0,1234.207
25.3893,1120.281,1796.204,7.468262,0,1236.244
25.80867,1126.823,1837.62,7.468262,0,1238.214
25.67614,1118.101,1818.002,7.46582,0,1240.151
26.04167,1114.83,1824.541,7.468262,0,1242.099
24.41009,1127.913,1848.519,7.46582,4.882813E-03,1244.019
24.88387,1125.733,1824.541,7.468262,2.441406E-03,1246.067
24.67511,1121.372,1822.362,7.468262,2.441406E-03,1248.076
25.0962,1125.733,1808.193,7.46582,0,1250.103
25.74665,1139.906,1810.372,7.468262,0,1252.095
25.3893,1133.365,1825.631,7.468262,0,1254.037
24.4978,1112.649,1888.846,7.463379,0,1256.006
24.65078,1121.372,1810.372,7.468262,0,1258.047
24.80159,1120.281,1818.002,7.468262,2.441406E-03,1260.076
